Year,PortCode,Port,StateCode,State,Mode,TradeType,TradeValue,Weight,FreightCharges,Region,Lat,Lon,WeightLb
2010,2307,Rio Grande City,MO,Missouri,Truck,Export,276882.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NE,Nebraska,Rail,Export,7000.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NE,Nebraska,Truck,Export,1339736.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NV,Nevada,Truck,Export,3443.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NJ,New Jersey,Other/Unknown,Export,41508.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NJ,New Jersey,Truck,Export,983110.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NJ,New Jersey,Truck,Import,134227.0,380.8,531.0,Pharr,26.365761,-98.802513,839.52
2010,2307,Rio Grande City,NY,New York,Other/Unknown,Export,20680.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NY,New York,Truck,Export,786390.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NY,New York,Truck,Import,2583942.0,6047.27,4911.0,Pharr,26.365761,-98.802513,13331.93
2010,2307,Rio Grande City,NC,North Carolina,Other/Unknown,Export,47668.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,NC,North Carolina,Truck,Export,8295005.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,ND,North Dakota,Truck,Export,530233.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,OH,Ohio,Other/Unknown,Export,190916.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,OH,Ohio,Truck,Export,927555.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,OH,Ohio,Truck,Import,87182.0,548.79,17902.0,Pharr,26.365761,-98.802513,1209.87
2010,2307,Rio Grande City,OK,Oklahoma,Truck,Export,99295.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,OK,Oklahoma,Truck,Import,1605307.0,10936.83,340060.0,Pharr,26.365761,-98.802513,24111.55
2010,2307,Rio Grande City,OR,Oregon,Rail,Export,16011.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,PA,Pennsylvania,Other/Unknown,Export,40420.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,PA,Pennsylvania,Truck,Export,1139359.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,PA,Pennsylvania,Truck,Import,4007.0,23.96,700.0,Pharr,26.365761,-98.802513,52.82
2010,2307,Rio Grande City,SC,South Carolina,Other/Unknown,Export,7858.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,SC,South Carolina,Truck,Export,47927.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,TN,Tennessee,Truck,Export,230128.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,TX,Texas,Other/Unknown,Export,114398.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,TX,Texas,Truck,Export,98916474.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,TX,Texas,Truck,Import,108112545.0,267454.96,6110191.0,Pharr,26.365761,-98.802513,589636.55
2010,2307,Rio Grande City,UT,Utah,Truck,Export,69163.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,VA,Virginia,Other/Unknown,Export,11253.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,VA,Virginia,Truck,Export,9733.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,VA,Virginia,Truck,Import,11734.0,36.38,1710.0,Pharr,26.365761,-98.802513,80.2
2010,2307,Rio Grande City,WA,Washington,Truck,Export,48418.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,WA,Washington,Truck,Import,4624.0,22.48,750.0,Pharr,26.365761,-98.802513,49.56
2010,2307,Rio Grande City,WV,West Virginia,Truck,Export,3718.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,WI,Wisconsin,Truck,Export,925760.0,,0.0,Pharr,26.365761,-98.802513,
2010,2307,Rio Grande City,WI,Wisconsin,Truck,Import,41948.0,2.5,665.0,Pharr,26.365761,-98.802513,5.51
2010,2309,Progreso,AL,Alabama,Other/Unknown,Export,2580.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,AZ,Arizona,Truck,Import,2774345.0,5308.71,235471.0,Pharr,26.062133,-97.949958,11703.69
2010,2309,Progreso,AR,Arkansas,Truck,Import,334067.0,988.49,39950.0,Pharr,26.062133,-97.949958,2179.24
2010,2309,Progreso,CA,California,Truck,Export,67943.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,CA,California,Truck,Import,1771774.0,5168.3,226099.0,Pharr,26.062133,-97.949958,11394.14
2010,2309,Progreso,CO,Colorado,Truck,Export,45000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,FL,Florida,Other/Unknown,Export,4380.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,FL,Florida,Truck,Export,35000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,FL,Florida,Truck,Import,338916.0,914.11,39468.0,Pharr,26.062133,-97.949958,2015.27
2010,2309,Progreso,GA,Georgia,Other/Unknown,Export,2900.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,GA,Georgia,Truck,Export,187893.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,GA,Georgia,Truck,Import,1301865.0,2764.59,4585.0,Pharr,26.062133,-97.949958,6094.87
2010,2309,Progreso,IL,Illinois,Truck,Export,33571.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,IL,Illinois,Truck,Import,790396.0,1726.2,75306.0,Pharr,26.062133,-97.949958,3805.62
2010,2309,Progreso,IA,Iowa,Truck,Export,5040.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,KS,Kansas,Other/Unknown,Export,15490.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,KY,Kentucky,Truck,Export,51543.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,KY,Kentucky,Truck,Import,6004475.0,2736.11,30040.0,Pharr,26.062133,-97.949958,6032.08
2010,2309,Progreso,LA,Louisiana,Other/Unknown,Export,6155.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,MA,Massachusetts,Truck,Import,26085.0,119.94,6000.0,Pharr,26.062133,-97.949958,264.42
2010,2309,Progreso,MI,Michigan,Truck,Export,106017.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,MN,Minnesota,Other/Unknown,Export,14000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,MN,Minnesota,Truck,Export,1212047.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,MS,Mississippi,Other/Unknown,Export,5960.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,MS,Mississippi,Truck,Export,1067759.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,NE,Nebraska,Truck,Export,70000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,NV,Nevada,Truck,Import,144056.0,175.25,8899.0,Pharr,26.062133,-97.949958,386.36
2010,2309,Progreso,NJ,New Jersey,Truck,Export,28698.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,NJ,New Jersey,Truck,Import,1310150.0,2237.14,192637.0,Pharr,26.062133,-97.949958,4932.04
2010,2309,Progreso,NY,New York,Truck,Import,861266.0,2114.08,13209.0,Pharr,26.062133,-97.949958,4660.74
2010,2309,Progreso,NC,North Carolina,Truck,Export,59335.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,NC,North Carolina,Truck,Import,294022.0,586.38,35327.0,Pharr,26.062133,-97.949958,1292.75
2010,2309,Progreso,OH,Ohio,Truck,Export,420038.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,OK,Oklahoma,Other/Unknown,Export,41000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,OR,Oregon,Truck,Import,532975.0,648.27,81.0,Pharr,26.062133,-97.949958,1429.19
2010,2309,Progreso,PA,Pennsylvania,Truck,Import,8124.0,81.64,3400.0,Pharr,26.062133,-97.949958,179.99
2010,2309,Progreso,SC,South Carolina,Truck,Export,2400084.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,SD,South Dakota,Truck,Export,506398.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,TN,Tennessee,Other/Unknown,Export,18000.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,TN,Tennessee,Truck,Export,111238.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,TN,Tennessee,Truck,Import,177227.0,962.74,36562.0,Pharr,26.062133,-97.949958,2122.48
2010,2309,Progreso,TX,Texas,Other/Unknown,Export,858047.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,TX,Texas,Truck,Export,163530915.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,TX,Texas,Truck,Import,120342959.0,253429.66,10106166.0,Pharr,26.062133,-97.949958,558716.1
2010,2309,Progreso,UT,Utah,Truck,Export,106890.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,UT,Utah,Truck,Import,16595.0,59.33,2400.0,Pharr,26.062133,-97.949958,130.8
2010,2309,Progreso,WA,Washington,Other/Unknown,Export,2915.0,,0.0,Pharr,26.062133,-97.949958,
2010,2309,Progreso,WI,Wisconsin,Truck,Export,78182.0,,0.0,Pharr,26.062133,-97.949958,
2010,2310,Roma,AL,Alabama,Truck,Export,258745.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,AZ,Arizona,Truck,Export,286509.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,AR,Arkansas,Truck,Export,226428.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,CA,California,Other/Unknown,Export,33484.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,CA,California,Truck,Export,1798074.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,CO,Colorado,Truck,Export,180837.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,CT,Connecticut,Truck,Export,107856.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,DE,Delaware,Truck,Export,6167.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,FL,Florida,Truck,Export,493688.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,GA,Georgia,Other/Unknown,Export,246738.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,GA,Georgia,Truck,Export,821709.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,IL,Illinois,Other/Unknown,Export,8770.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,IL,Illinois,Truck,Export,1780627.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,IN,Indiana,Other/Unknown,Export,35157.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,IN,Indiana,Truck,Export,417340.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,IA,Iowa,Truck,Export,18428.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,KS,Kansas,Truck,Export,136200.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,KY,Kentucky,Other/Unknown,Export,7490.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,KY,Kentucky,Truck,Export,44110.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,LA,Louisiana,Other/Unknown,Export,8770.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,LA,Louisiana,Truck,Export,39875.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MD,Maryland,Truck,Export,72207.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MA,Massachusetts,Other/Unknown,Export,15038.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MA,Massachusetts,Truck,Export,251609.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MI,Michigan,Other/Unknown,Export,16578.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MI,Michigan,Truck,Export,393269.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MN,Minnesota,Truck,Export,138653.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MS,Mississippi,Other/Unknown,Export,3161.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MS,Mississippi,Truck,Export,231268.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,MO,Missouri,Truck,Export,461798.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NE,Nebraska,Truck,Export,1526526.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NV,Nevada,Truck,Export,3520.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NH,New Hampshire,Truck,Export,42522.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NJ,New Jersey,Other/Unknown,Export,20520.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NJ,New Jersey,Truck,Export,180149.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NM,New Mexico,Truck,Export,2823.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NY,New York,Other/Unknown,Export,63996.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NY,New York,Truck,Export,499225.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NC,North Carolina,Other/Unknown,Export,13559.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,NC,North Carolina,Truck,Export,290297.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,ND,North Dakota,Truck,Export,6200.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,OH,Ohio,Other/Unknown,Export,187364.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,OH,Ohio,Truck,Export,1045626.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,OK,Oklahoma,Other/Unknown,Export,14381.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,OK,Oklahoma,Truck,Export,47040.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,OR,Oregon,Truck,Export,68770.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,PA,Pennsylvania,Other/Unknown,Export,19554.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,PA,Pennsylvania,Truck,Export,649178.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,RI,Rhode Island,Truck,Export,3547.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,SC,South Carolina,Other/Unknown,Export,24770.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,SC,South Carolina,Truck,Export,162606.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,TN,Tennessee,Truck,Export,177450.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,TX,Texas,Other/Unknown,Export,1463679.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,TX,Texas,Truck,Export,19727039.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,TX,Texas,Truck,Import,4070510.0,1944.15,133080.0,Pharr,26.403928,-99.018981,4286.11
2010,2310,Roma,UT,Utah,Truck,Export,152500.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,VA,Virginia,Other/Unknown,Export,42500.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,VA,Virginia,Truck,Export,5585.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,WA,Washington,Other/Unknown,Export,2865.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,WA,Washington,Truck,Export,102310.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,WI,Wisconsin,Truck,Export,711905.0,,0.0,Pharr,26.403928,-99.018981,
2010,2310,Roma,WY,Wyoming,Truck,Export,13641.0,,0.0,Pharr,26.403928,-99.018981,
2010,2402,El Paso,AL,Alabama,Air,Import,960198.0,26.29,22732.0,El Paso,31.764363,-106.451188,57.96
2010,2402,El Paso,AL,Alabama,Other/Unknown,Export,2558.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AL,Alabama,Rail,Export,200705890.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AL,Alabama,Rail,Import,455338.0,1689.54,11415.0,El Paso,31.764363,-106.451188,3724.79
2010,2402,El Paso,AL,Alabama,Truck,Export,13395407.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AL,Alabama,Truck,Import,10654577.0,2496.98,122275.0,El Paso,31.764363,-106.451188,5504.89
2010,2402,El Paso,AK,Alaska,Rail,Export,62220.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AK,Alaska,Truck,Export,45878.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AK,Alaska,Truck,Import,143998.0,26.41,672.0,El Paso,31.764363,-106.451188,58.22
2010,2402,El Paso,AZ,Arizona,Air,Export,1505546.0,6.88,0.0,El Paso,31.764363,-106.451188,15.17
2010,2402,El Paso,AZ,Arizona,Air,Import,5659880.0,15.58,27898.0,El Paso,31.764363,-106.451188,34.35
2010,2402,El Paso,AZ,Arizona,Other/Unknown,Export,50636.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AZ,Arizona,Rail,Export,6878676.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AZ,Arizona,Rail,Import,7292081.0,8834.07,86416.0,El Paso,31.764363,-106.451188,19475.77
2010,2402,El Paso,AZ,Arizona,Truck,Export,87857200.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AZ,Arizona,Truck,Import,110700075.0,31976.39,561591.0,El Paso,31.764363,-106.451188,70495.79
2010,2402,El Paso,AR,Arkansas,Air,Export,37594.0,0.66,0.0,El Paso,31.764363,-106.451188,1.46
2010,2402,El Paso,AR,Arkansas,Air,Import,1945469.0,84.59,31111.0,El Paso,31.764363,-106.451188,186.49
2010,2402,El Paso,AR,Arkansas,Rail,Export,5045322.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AR,Arkansas,Rail,Import,81296.0,282.43,252.0,El Paso,31.764363,-106.451188,622.65
2010,2402,El Paso,AR,Arkansas,Truck,Export,15512506.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,AR,Arkansas,Truck,Import,41410530.0,18775.71,23720.0,El Paso,31.764363,-106.451188,41393.31
2010,2402,El Paso,CA,California,Air,Export,1680007.0,20.44,0.0,El Paso,31.764363,-106.451188,45.06
2010,2402,El Paso,CA,California,Air,Import,5797679.0,18.31,23311.0,El Paso,31.764363,-106.451188,40.37
2010,2402,El Paso,CA,California,Other/Unknown,Export,67461.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CA,California,Rail,Export,80206334.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CA,California,Rail,Import,849457714.0,211837.17,3021997.0,El Paso,31.764363,-106.451188,467020.46
2010,2402,El Paso,CA,California,Truck,Export,570166124.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CA,California,Truck,Import,1626749139.0,168972.55,3795751.0,El Paso,31.764363,-106.451188,372520.26
2010,2402,El Paso,CA,California,Vessel,Import,5070.0,0.15,105.0,El Paso,31.764363,-106.451188,0.33
2010,2402,El Paso,CO,Colorado,Air,Export,2776763.0,5.78,0.0,El Paso,31.764363,-106.451188,12.74
2010,2402,El Paso,CO,Colorado,Air,Import,24606.0,0.58,790.0,El Paso,31.764363,-106.451188,1.28
2010,2402,El Paso,CO,Colorado,Other/Unknown,Export,42254.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CO,Colorado,Rail,Export,17024977.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CO,Colorado,Rail,Import,27535112.0,28193.19,109511.0,El Paso,31.764363,-106.451188,62155.27
2010,2402,El Paso,CO,Colorado,Truck,Export,19291647.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CO,Colorado,Truck,Import,58513765.0,4434.63,302304.0,El Paso,31.764363,-106.451188,9776.67
2010,2402,El Paso,CT,Connecticut,Air,Export,19494.0,0.01,0.0,El Paso,31.764363,-106.451188,0.02
2010,2402,El Paso,CT,Connecticut,Air,Import,91346.0,3.64,4793.0,El Paso,31.764363,-106.451188,8.02
2010,2402,El Paso,CT,Connecticut,Other/Unknown,Export,20804.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CT,Connecticut,Rail,Export,3182625.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CT,Connecticut,Rail,Import,55255531.0,99123.84,166987.0,El Paso,31.764363,-106.451188,218530.4
2010,2402,El Paso,CT,Connecticut,Truck,Export,34623556.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,CT,Connecticut,Truck,Import,96730135.0,100078.4,102424.0,El Paso,31.764363,-106.451188,220634.84
2010,2402,El Paso,DE,Delaware,Truck,Export,287517.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,DE,Delaware,Truck,Import,6800655.0,1802.84,11996.0,El Paso,31.764363,-106.451188,3974.58
2010,2402,El Paso,FL,Florida,Air,Export,219069.0,0.05,0.0,El Paso,31.764363,-106.451188,0.11
2010,2402,El Paso,FL,Florida,Air,Import,68058.0,0.18,464.0,El Paso,31.764363,-106.451188,0.4
2010,2402,El Paso,FL,Florida,Other/Unknown,Export,47113.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,FL,Florida,Rail,Export,4625043.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,FL,Florida,Rail,Import,38141326.0,50975.76,124490.0,El Paso,31.764363,-106.451188,112382.18
2010,2402,El Paso,FL,Florida,Truck,Export,145826463.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,FL,Florida,Truck,Import,435626700.0,18391.23,1012451.0,El Paso,31.764363,-106.451188,40545.67
2010,2402,El Paso,GA,Georgia,Air,Export,3120.0,0.01,0.0,El Paso,31.764363,-106.451188,0.02
2010,2402,El Paso,GA,Georgia,Air,Import,131049.0,3.35,641.0,El Paso,31.764363,-106.451188,7.39
2010,2402,El Paso,GA,Georgia,Rail,Export,8821529.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,GA,Georgia,Rail,Import,1484748.0,3288.57,18519.0,El Paso,31.764363,-106.451188,7250.05
2010,2402,El Paso,GA,Georgia,Truck,Export,168301266.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,GA,Georgia,Truck,Import,249098389.0,35962.72,1879126.0,El Paso,31.764363,-106.451188,79284.13
2010,2402,El Paso,ID,Idaho,Air,Export,22031.0,1.54,0.0,El Paso,31.764363,-106.451188,3.4
2010,2402,El Paso,ID,Idaho,Air,Import,8106.0,0.02,88.0,El Paso,31.764363,-106.451188,0.04
2010,2402,El Paso,ID,Idaho,Rail,Export,52682971.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,ID,Idaho,Rail,Import,588699.0,685.9,27.0,El Paso,31.764363,-106.451188,1512.15
2010,2402,El Paso,ID,Idaho,Truck,Export,6199504.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,ID,Idaho,Truck,Import,5955.0,0.02,3.0,El Paso,31.764363,-106.451188,0.04
2010,2402,El Paso,IL,Illinois,Air,Export,108970.0,7.25,0.0,El Paso,31.764363,-106.451188,15.98
2010,2402,El Paso,IL,Illinois,Air,Import,1375643.0,31.89,19595.0,El Paso,31.764363,-106.451188,70.31
2010,2402,El Paso,IL,Illinois,Other/Unknown,Export,38128.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IL,Illinois,Rail,Export,43595251.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IL,Illinois,Rail,Import,354609169.0,619744.1,11167165.0,El Paso,31.764363,-106.451188,1366300.24
2010,2402,El Paso,IL,Illinois,Truck,Export,120459273.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IL,Illinois,Truck,Import,570460711.0,57386.58,1601040.0,El Paso,31.764363,-106.451188,126515.6
2010,2402,El Paso,IL,Illinois,Vessel,Import,98280.0,4.08,1.0,El Paso,31.764363,-106.451188,8.99
2010,2402,El Paso,IN,Indiana,Air,Export,10179138.0,36.5,0.0,El Paso,31.764363,-106.451188,80.47
2010,2402,El Paso,IN,Indiana,Air,Import,167290.0,7.51,10045.0,El Paso,31.764363,-106.451188,16.56
2010,2402,El Paso,IN,Indiana,Rail,Export,60092895.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IN,Indiana,Truck,Export,45949515.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IN,Indiana,Truck,Import,110954535.0,29609.94,1022937.0,El Paso,31.764363,-106.451188,65278.67
2010,2402,El Paso,IA,Iowa,Air,Export,643663.0,11.1,0.0,El Paso,31.764363,-106.451188,24.47
2010,2402,El Paso,IA,Iowa,Air,Import,276438.0,8.06,10296.0,El Paso,31.764363,-106.451188,17.77
2010,2402,El Paso,IA,Iowa,Rail,Export,110316897.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IA,Iowa,Truck,Export,9002398.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,IA,Iowa,Truck,Import,21426605.0,5460.52,14433.0,El Paso,31.764363,-106.451188,12038.37
2010,2402,El Paso,KS,Kansas,Air,Export,43030.0,0.14,0.0,El Paso,31.764363,-106.451188,0.31
2010,2402,El Paso,KS,Kansas,Air,Import,4432627.0,197.69,37346.0,El Paso,31.764363,-106.451188,435.83
2010,2402,El Paso,KS,Kansas,Other/Unknown,Export,37388.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,KS,Kansas,Rail,Export,264654589.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,KS,Kansas,Truck,Export,177929392.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,KS,Kansas,Truck,Import,81535717.0,7460.24,140075.0,El Paso,31.764363,-106.451188,16446.99
2010,2402,El Paso,KY,Kentucky,Air,Export,327433.0,0.58,0.0,El Paso,31.764363,-106.451188,1.28
2010,2402,El Paso,KY,Kentucky,Air,Import,138899.0,17.25,12155.0,El Paso,31.764363,-106.451188,38.03
2010,2402,El Paso,KY,Kentucky,Rail,Export,2399360.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,KY,Kentucky,Rail,Import,343279.0,384.54,6707.0,El Paso,31.764363,-106.451188,847.76
2010,2402,El Paso,KY,Kentucky,Truck,Export,44258590.0,,0.0,El Paso,31.764363,-106.451188,
2010,2402,El Paso,KY,Kentucky,Truck,Import,135453583.0,11561.97,518725.0,El Paso,31.764363,-106.451188,25489.75
2010,2402,El Paso,LA,Louisiana,Air,Export,10178.0,0.22,0.0,El Paso,31.764363,-106.451188,0.49
2010,2402,El Paso,LA,Louisiana,Air,Import,11459.0,0.89,238.0,El Paso,31.764363,-106.451188,1.96
