Year,Month,Country,Mode,TradeType,TradeValue
2010,9,Canada,Other/Unknown,Export,1704339743.0
2010,9,Canada,Other/Unknown,Import,569605110.0
2010,9,Canada,Pipeline,Export,186861290.0
2010,9,Canada,Pipeline,Import,4529104800.0
2010,9,Canada,Rail,Export,2140187733.0
2010,9,Canada,Rail,Import,4756734387.0
2010,9,Canada,Truck,Export,15561939637.0
2010,9,Canada,Truck,Import,10558311342.0
2010,9,Canada,Vessel,Export,698666566.0
2010,9,Canada,Vessel,Import,1588138914.0
2010,9,Mexico,Air,Export,705495214.0
2010,9,Mexico,Air,Import,946085716.0
2010,9,Mexico,Foreign Trade Zones (FTZs),Import,165821767.0
2010,9,Mexico,Mail (U.S. Postal Service),Export,22483.0
2010,9,Mexico,Mail (U.S. Postal Service),Import,464.0
2010,9,Mexico,Other/Unknown,Export,575292236.0
2010,9,Mexico,Other/Unknown,Import,125646695.0
2010,9,Mexico,Pipeline,Export,165628782.0
2010,9,Mexico,Pipeline,Import,15275283.0
2010,9,Mexico,Rail,Export,1723388496.0
2010,9,Mexico,Rail,Import,2705787225.0
2010,9,Mexico,Truck,Export,9686347460.0
2010,9,Mexico,Truck,Import,12940392739.0
2010,9,Mexico,Vessel,Export,1097250606.0
2010,9,Mexico,Vessel,Import,3008969528.0
2010,10,Canada,Air,Export,1588367855.0
2010,10,Canada,Air,Import,879314563.0
2010,10,Canada,Foreign Trade Zones (FTZs),Import,188845044.0
2010,10,Canada,Mail (U.S. Postal Service),Export,5028300.0
2010,10,Canada,Mail (U.S. Postal Service),Import,93847.0
2010,10,Canada,Other/Unknown,Export,1644176143.0
2010,10,Canada,Other/Unknown,Import,622745638.0
2010,10,Canada,Pipeline,Export,319999356.0
2010,10,Canada,Pipeline,Import,4246943430.0
2010,10,Canada,Rail,Export,2226984767.0
2010,10,Canada,Rail,Import,4884693343.0
2010,10,Canada,Truck,Export,15745747583.0
2010,10,Canada,Truck,Import,11006036487.0
2010,10,Canada,Vessel,Export,674847834.0
2010,10,Canada,Vessel,Import,1615778481.0
2010,10,Mexico,Air,Export,691814557.0
2010,10,Mexico,Air,Import,1014882241.0
2010,10,Mexico,Foreign Trade Zones (FTZs),Import,186243517.0
2010,10,Mexico,Mail (U.S. Postal Service),Export,74595.0
2010,10,Mexico,Other/Unknown,Export,533631755.0
2010,10,Mexico,Other/Unknown,Import,169625769.0
2010,10,Mexico,Pipeline,Export,192235446.0
2010,10,Mexico,Pipeline,Import,18875511.0
2010,10,Mexico,Rail,Export,1938024232.0
2010,10,Mexico,Rail,Import,2726267331.0
2010,10,Mexico,Truck,Export,10089010450.0
2010,10,Mexico,Truck,Import,13585261499.0
2010,10,Mexico,Vessel,Export,1460707733.0
2010,10,Mexico,Vessel,Import,3322877457.0
2010,11,Canada,Air,Export,1522469405.0
2010,11,Canada,Air,Import,810793746.0
2010,11,Canada,Foreign Trade Zones (FTZs),Import,119473864.0
2010,11,Canada,Mail (U.S. Postal Service),Export,4481767.0
2010,11,Canada,Mail (U.S. Postal Service),Import,10231.0
2010,11,Canada,Other/Unknown,Export,1684960027.0
2010,11,Canada,Other/Unknown,Import,679662635.0
2010,11,Canada,Pipeline,Export,382069753.0
2010,11,Canada,Pipeline,Import,4503653635.0
2010,11,Canada,Rail,Export,2136735671.0
2010,11,Canada,Rail,Import,4894072247.0
2010,11,Canada,Truck,Export,14867157581.0
2010,11,Canada,Truck,Import,10427125984.0
2010,11,Canada,Vessel,Export,503395891.0
2010,11,Canada,Vessel,Import,1474399026.0
2010,11,Mexico,Air,Export,696610033.0
2010,11,Mexico,Air,Import,958050728.0
2010,11,Mexico,Foreign Trade Zones (FTZs),Import,189448282.0
2010,11,Mexico,Mail (U.S. Postal Service),Export,137395.0
2010,11,Mexico,Other/Unknown,Export,555918109.0
2010,11,Mexico,Other/Unknown,Import,180348940.0
2010,11,Mexico,Pipeline,Export,188338926.0
2010,11,Mexico,Pipeline,Import,14815555.0
2010,11,Mexico,Rail,Export,1782898201.0
2010,11,Mexico,Rail,Import,2326875844.0
2010,11,Mexico,Truck,Export,10055887050.0
2010,11,Mexico,Truck,Import,13417040881.0
2010,11,Mexico,Vessel,Export,1635927932.0
2010,11,Mexico,Vessel,Import,3443691928.0
2010,12,Canada,Air,Export,1630438381.0
2010,12,Canada,Air,Import,842912301.0
2010,12,Canada,Foreign Trade Zones (FTZs),Import,195238893.0
2010,12,Canada,Mail (U.S. Postal Service),Export,4172179.0
2010,12,Canada,Mail (U.S. Postal Service),Import,65568.0
2010,12,Canada,Other/Unknown,Export,1570233668.0
2010,12,Canada,Other/Unknown,Import,985821427.0
2010,12,Canada,Pipeline,Export,318534412.0
2010,12,Canada,Pipeline,Import,5141536009.0
2010,12,Canada,Rail,Export,2098852517.0
2010,12,Canada,Rail,Import,4707915911.0
2010,12,Canada,Truck,Export,14518259120.0
2010,12,Canada,Truck,Import,10388655318.0
2010,12,Canada,Vessel,Export,527234332.0
2010,12,Canada,Vessel,Import,2010871346.0
2010,12,Mexico,Air,Export,636909712.0
2010,12,Mexico,Air,Import,938682687.0
2010,12,Mexico,Foreign Trade Zones (FTZs),Import,167522904.0
2010,12,Mexico,Mail (U.S. Postal Service),Export,69391.0
2010,12,Mexico,Other/Unknown,Export,558531129.0
2010,12,Mexico,Other/Unknown,Import,248588377.0
2010,12,Mexico,Pipeline,Export,318411982.0
2010,12,Mexico,Pipeline,Import,15414217.0
2010,12,Mexico,Rail,Export,1695539202.0
2010,12,Mexico,Rail,Import,2398449361.0
2010,12,Mexico,Truck,Export,9284071692.0
2010,12,Mexico,Truck,Import,12104127321.0
2010,12,Mexico,Vessel,Export,2149735416.0
2010,12,Mexico,Vessel,Import,3483909076.0
2011,1,Canada,Air,Export,1361068747.0
2011,1,Canada,Air,Import,781644938.0
2011,1,Canada,Foreign Trade Zones (FTZs),Import,183456004.0
2011,1,Canada,Mail (U.S. Postal Service),Export,3508401.0
2011,1,Canada,Other/Unknown,Export,1641612680.0
2011,1,Canada,Other/Unknown,Import,720695916.0
2011,1,Canada,Pipeline,Export,465166657.0
2011,1,Canada,Pipeline,Import,5819775091.0
2011,1,Canada,Rail,Export,1943053904.0
2011,1,Canada,Rail,Import,5161354379.0
2011,1,Canada,Truck,Export,14518528834.0
2011,1,Canada,Truck,Import,10155921313.0
2011,1,Canada,Vessel,Export,717637639.0
2011,1,Canada,Vessel,Import,1970393603.0
2011,1,Mexico,Air,Export,551631244.0
2011,1,Mexico,Air,Import,712127550.0
2011,1,Mexico,Foreign Trade Zones (FTZs),Import,167553464.0
2011,1,Mexico,Mail (U.S. Postal Service),Export,128989.0
2011,1,Mexico,Other/Unknown,Export,519507789.0
2011,1,Mexico,Other/Unknown,Import,240852675.0
2011,1,Mexico,Pipeline,Export,374282974.0
2011,1,Mexico,Pipeline,Import,19550578.0
2011,1,Mexico,Rail,Export,1723000497.0
2011,1,Mexico,Rail,Import,2298338123.0
2011,1,Mexico,Truck,Export,9778222903.0
2011,1,Mexico,Truck,Import,12403870171.0
2011,1,Mexico,Vessel,Export,1903541521.0
2011,1,Mexico,Vessel,Import,3764123427.0
2011,2,Canada,Air,Export,1438408355.0
2011,2,Canada,Air,Import,663841479.0
2011,2,Canada,Foreign Trade Zones (FTZs),Import,199295963.0
2011,2,Canada,Mail (U.S. Postal Service),Export,4088035.0
2011,2,Canada,Mail (U.S. Postal Service),Import,38664.0
2011,2,Canada,Other/Unknown,Export,1465895213.0
2011,2,Canada,Other/Unknown,Import,542386531.0
2011,2,Canada,Pipeline,Export,499206714.0
2011,2,Canada,Pipeline,Import,5282388505.0
2011,2,Canada,Rail,Export,2049046207.0
2011,2,Canada,Rail,Import,4901227966.0
2011,2,Canada,Truck,Export,14598842063.0
2011,2,Canada,Truck,Import,10069006604.0
2011,2,Canada,Vessel,Export,452373890.0
2011,2,Canada,Vessel,Import,1563196249.0
2011,2,Mexico,Air,Export,530900998.0
2011,2,Mexico,Air,Import,756136407.0
2011,2,Mexico,Foreign Trade Zones (FTZs),Import,238983251.0
2011,2,Mexico,Mail (U.S. Postal Service),Export,540918.0
2011,2,Mexico,Other/Unknown,Export,477613488.0
2011,2,Mexico,Other/Unknown,Import,128453753.0
2011,2,Mexico,Pipeline,Export,244907854.0
2011,2,Mexico,Pipeline,Import,17616534.0
2011,2,Mexico,Rail,Export,1725017854.0
2011,2,Mexico,Rail,Import,2350198887.0
2011,2,Mexico,Truck,Export,9173919670.0
2011,2,Mexico,Truck,Import,12291371169.0
2011,2,Mexico,Vessel,Export,1755817454.0
2011,2,Mexico,Vessel,Import,3270813912.0
2011,3,Canada,Air,Export,1696664928.0
2011,3,Canada,Air,Import,968791562.0
2011,3,Canada,Foreign Trade Zones (FTZs),Import,384950231.0
2011,3,Canada,Mail (U.S. Postal Service),Export,4931263.0
2011,3,Canada,Other/Unknown,Export,1925454980.0
2011,3,Canada,Other/Unknown,Import,832871174.0
2011,3,Canada,Pipeline,Export,458185320.0
2011,3,Canada,Pipeline,Import,5973322646.0
2011,3,Canada,Rail,Export,2694896782.0
2011,3,Canada,Rail,Import,5722784190.0
2011,3,Canada,Truck,Export,18414459690.0
2011,3,Canada,Truck,Import,12467814461.0
2011,3,Canada,Vessel,Export,503885469.0
2011,3,Canada,Vessel,Import,1955111407.0
2011,3,Mexico,Air,Export,662056615.0
2011,3,Mexico,Air,Import,856506511.0
2011,3,Mexico,Foreign Trade Zones (FTZs),Import,213649189.0
2011,3,Mexico,Mail (U.S. Postal Service),Export,87807.0
2011,3,Mexico,Other/Unknown,Export,656610012.0
2011,3,Mexico,Other/Unknown,Import,185593399.0
2011,3,Mexico,Pipeline,Export,331958955.0
2011,3,Mexico,Pipeline,Import,17912551.0
2011,3,Mexico,Rail,Export,2164343075.0
2011,3,Mexico,Rail,Import,2636389025.0
2011,3,Mexico,Truck,Export,11056568962.0
2011,3,Mexico,Truck,Import,14975019963.0
2011,3,Mexico,Vessel,Export,2466258897.0
2011,3,Mexico,Vessel,Import,4384459871.0
2011,4,Canada,Air,Export,1500651501.0
2011,4,Canada,Air,Import,877265301.0
2011,4,Canada,Foreign Trade Zones (FTZs),Import,370577027.0
2011,4,Canada,Mail (U.S. Postal Service),Export,5346880.0
2011,4,Canada,Other/Unknown,Export,1593528456.0
2011,4,Canada,Other/Unknown,Import,510677612.0
2011,4,Canada,Pipeline,Export,783506161.0
2011,4,Canada,Pipeline,Import,5220245922.0
2011,4,Canada,Rail,Export,2518569136.0
2011,4,Canada,Rail,Import,5679592417.0
2011,4,Canada,Truck,Export,16726709780.0
2011,4,Canada,Truck,Import,11079879313.0
2011,4,Canada,Vessel,Export,740449612.0
2011,4,Canada,Vessel,Import,2198165655.0
2011,4,Mexico,Air,Export,574716900.0
2011,4,Mexico,Air,Import,768231899.0
2011,4,Mexico,Foreign Trade Zones (FTZs),Import,160666782.0
2011,4,Mexico,Mail (U.S. Postal Service),Export,55424.0
2011,4,Mexico,Other/Unknown,Export,537608193.0
2011,4,Mexico,Other/Unknown,Import,128752707.0
2011,4,Mexico,Pipeline,Export,296638528.0
2011,4,Mexico,Pipeline,Import,26384787.0
2011,4,Mexico,Rail,Export,2004200367.0
2011,4,Mexico,Rail,Import,2520165701.0
2011,4,Mexico,Truck,Export,9996495546.0
2011,4,Mexico,Truck,Import,13596553398.0
2011,4,Mexico,Vessel,Export,2622904276.0
2011,4,Mexico,Vessel,Import,4158940274.0
2011,5,Canada,Air,Export,1496101760.0
2011,5,Canada,Air,Import,825916384.0
2011,5,Canada,Foreign Trade Zones (FTZs),Import,188925323.0
2011,5,Canada,Mail (U.S. Postal Service),Export,5577432.0
2011,5,Canada,Mail (U.S. Postal Service),Import,8424.0
2011,5,Canada,Other/Unknown,Export,1656437221.0
2011,5,Canada,Other/Unknown,Import,514748814.0
2011,5,Canada,Pipeline,Export,736948803.0
2011,5,Canada,Pipeline,Import,5729381949.0
2011,5,Canada,Rail,Export,2760550283.0
2011,5,Canada,Rail,Import,5559952992.0
2011,5,Canada,Truck,Export,17072346270.0
2011,5,Canada,Truck,Import,11895397463.0
2011,5,Canada,Vessel,Export,751843035.0
2011,5,Canada,Vessel,Import,2250837463.0
2011,5,Mexico,Air,Export,597496838.0
2011,5,Mexico,Air,Import,806245816.0
2011,5,Mexico,Foreign Trade Zones (FTZs),Import,218528981.0
2011,5,Mexico,Mail (U.S. Postal Service),Export,15086.0
2011,5,Mexico,Other/Unknown,Export,557380329.0
2011,5,Mexico,Other/Unknown,Import,150711697.0
2011,5,Mexico,Pipeline,Export,329239261.0
2011,5,Mexico,Pipeline,Import,18506798.0
2011,5,Mexico,Rail,Export,2204730174.0
2011,5,Mexico,Rail,Import,2739661012.0
2011,5,Mexico,Truck,Export,10565008263.0
2011,5,Mexico,Truck,Import,14404175385.0
2011,5,Mexico,Vessel,Export,2557910676.0
2011,5,Mexico,Vessel,Import,4632371819.0
2011,6,Canada,Air,Export,1610760754.0
2011,6,Canada,Air,Import,818234545.0
2011,6,Canada,Foreign Trade Zones (FTZs),Import,269490802.0
2011,6,Canada,Mail (U.S. Postal Service),Export,2436563.0
2011,6,Canada,Mail (U.S. Postal Service),Import,18591.0
2011,6,Canada,Other/Unknown,Export,1612991972.0
2011,6,Canada,Other/Unknown,Import,501158237.0
2011,6,Canada,Pipeline,Export,689273821.0
2011,6,Canada,Pipeline,Import,6092030365.0
2011,6,Canada,Rail,Export,2409733513.0
2011,6,Canada,Rail,Import,5178526262.0
2011,6,Canada,Truck,Export,17285046515.0
2011,6,Canada,Truck,Import,11838621245.0
2011,6,Canada,Vessel,Export,687428713.0
2011,6,Canada,Vessel,Import,2159490712.0
2011,6,Mexico,Air,Export,646005539.0
2011,6,Mexico,Air,Import,832779104.0
2011,6,Mexico,Foreign Trade Zones (FTZs),Import,171404700.0
2011,6,Mexico,Mail (U.S. Postal Service),Export,141912.0
2011,6,Mexico,Other/Unknown,Export,565701975.0
2011,6,Mexico,Other/Unknown,Import,161042655.0
2011,6,Mexico,Pipeline,Export,338653156.0
2011,6,Mexico,Pipeline,Import,25083910.0
2011,6,Mexico,Rail,Export,2112121747.0
2011,6,Mexico,Rail,Import,2864423570.0
2011,6,Mexico,Truck,Export,10961224499.0
2011,6,Mexico,Truck,Import,14376240464.0
2011,6,Mexico,Vessel,Export,2168992789.0
2011,6,Mexico,Vessel,Import,4283786956.0
2011,7,Canada,Air,Export,1417848967.0
2011,7,Canada,Air,Import,795748203.0
2011,7,Canada,Foreign Trade Zones (FTZs),Import,253133443.0
2011,7,Canada,Mail (U.S. Postal Service),Export,5015081.0
2011,7,Canada,Mail (U.S. Postal Service),Import,491039.0
2011,7,Canada,Other/Unknown,Export,1537904499.0
2011,7,Canada,Other/Unknown,Import,636838411.0
2011,7,Canada,Pipeline,Export,629150789.0
2011,7,Canada,Pipeline,Import,6115842447.0
2011,7,Canada,Rail,Export,2335816726.0
2011,7,Canada,Rail,Import,4807580198.0
2011,7,Canada,Truck,Export,15509193624.0
2011,7,Canada,Truck,Import,10450229016.0
2011,7,Canada,Vessel,Export,815293385.0
2011,7,Canada,Vessel,Import,2386517627.0
2011,7,Mexico,Air,Export,590369057.0
2011,7,Mexico,Air,Import,688883289.0
2011,7,Mexico,Foreign Trade Zones (FTZs),Import,147160260.0
2011,7,Mexico,Mail (U.S. Postal Service),Export,404831.0
2011,7,Mexico,Other/Unknown,Export,583302198.0
2011,7,Mexico,Other/Unknown,Import,123648554.0
2011,7,Mexico,Pipeline,Export,232612544.0
2011,7,Mexico,Pipeline,Import,31416230.0
2011,7,Mexico,Rail,Export,2037527371.0
2011,7,Mexico,Rail,Import,2834432107.0
2011,7,Mexico,Truck,Export,10466950608.0
2011,7,Mexico,Truck,Import,13271978970.0
2011,7,Mexico,Vessel,Export,2134227737.0
2011,7,Mexico,Vessel,Import,3993748824.0
2011,8,Canada,Air,Export,1550791569.0
2011,8,Canada,Air,Import,847088570.0
2011,8,Canada,Foreign Trade Zones (FTZs),Import,565986256.0
2011,8,Canada,Mail (U.S. Postal Service),Export,4613591.0
2011,8,Canada,Mail (U.S. Postal Service),Import,84069.0
2011,8,Canada,Other/Unknown,Export,1707852519.0
2011,8,Canada,Other/Unknown,Import,565027077.0
2011,8,Canada,Pipeline,Export,626349800.0
2011,8,Canada,Pipeline,Import,6281137638.0
2011,8,Canada,Rail,Export,2611189982.0
2011,8,Canada,Rail,Import,5280462538.0
2011,8,Canada,Truck,Export,17659298065.0
2011,8,Canada,Truck,Import,11918059031.0
2011,8,Canada,Vessel,Export,822469551.0
2011,8,Canada,Vessel,Import,1690093351.0
2011,8,Mexico,Air,Export,670680510.0
2011,8,Mexico,Air,Import,1061681352.0
2011,8,Mexico,Foreign Trade Zones (FTZs),Import,188022279.0
2011,8,Mexico,Mail (U.S. Postal Service),Export,11687.0
2011,8,Mexico,Other/Unknown,Export,616938496.0
2011,8,Mexico,Other/Unknown,Import,171192380.0
2011,8,Mexico,Pipeline,Export,307360264.0
2011,8,Mexico,Pipeline,Import,26659519.0
2011,8,Mexico,Rail,Export,2248149627.0
2011,8,Mexico,Rail,Import,2667931179.0
2011,8,Mexico,Truck,Export,11797660948.0
2011,8,Mexico,Truck,Import,14759167146.0
2011,8,Mexico,Vessel,Export,2123420128.0
2011,8,Mexico,Vessel,Import,4277866838.0
2011,9,Canada,Air,Export,1646892122.0
2011,9,Canada,Air,Import,854635796.0
2011,9,Canada,Foreign Trade Zones (FTZs),Import,404960686.0
2011,9,Canada,Mail (U.S. Postal Service),Export,4854403.0
2011,9,Canada,Mail (U.S. Postal Service),Import,68443.0
2011,9,Canada,Other/Unknown,Export,1639478268.0
2011,9,Canada,Other/Unknown,Import,481665530.0
2011,9,Canada,Pipeline,Export,469786857.0
2011,9,Canada,Pipeline,Import,5693083597.0
2011,9,Canada,Rail,Export,2552367929.0
2011,9,Canada,Rail,Import,5732369235.0
2011,9,Canada,Truck,Export,16988355307.0
2011,9,Canada,Truck,Import,11942583527.0
2011,9,Canada,Vessel,Export,657573462.0
2011,9,Canada,Vessel,Import,2125325038.0
2011,9,Mexico,Air,Export,674707671.0
2011,9,Mexico,Air,Import,939005208.0
2011,9,Mexico,Foreign Trade Zones (FTZs),Import,126873698.0
2011,9,Mexico,Mail (U.S. Postal Service),Export,55535.0
2011,9,Mexico,Other/Unknown,Export,592570321.0
2011,9,Mexico,Other/Unknown,Import,130019766.0
2011,9,Mexico,Pipeline,Export,315829256.0
2011,9,Mexico,Pipeline,Import,32504115.0
2011,9,Mexico,Rail,Export,2135671421.0
2011,9,Mexico,Rail,Import,2875717821.0
2011,9,Mexico,Truck,Export,11109285650.0
2011,9,Mexico,Truck,Import,14281181617.0
2011,9,Mexico,Vessel,Export,2267213942.0
2011,9,Mexico,Vessel,Import,3918208058.0
2011,10,Canada,Air,Export,1537261220.0
2011,10,Canada,Air,Import,781232687.0
2011,10,Canada,Foreign Trade Zones (FTZs),Import,442611445.0
2011,10,Canada,Mail (U.S. Postal Service),Export,5485902.0
2011,10,Canada,Other/Unknown,Export,1697941947.0
2011,10,Canada,Other/Unknown,Import,550440188.0
2011,10,Canada,Pipeline,Export,529049716.0
2011,10,Canada,Pipeline,Import,5307752365.0
2011,10,Canada,Rail,Export,2891835952.0
2011,10,Canada,Rail,Import,5845382073.0
2011,10,Canada,Truck,Export,17199952752.0
2011,10,Canada,Truck,Import,11934159163.0
2011,10,Canada,Vessel,Export,717413436.0
2011,10,Canada,Vessel,Import,1819700083.0
2011,10,Mexico,Air,Export,712851524.0
2011,10,Mexico,Air,Import,914981742.0
2011,10,Mexico,Foreign Trade Zones (FTZs),Import,157864976.0
2011,10,Mexico,Mail (U.S. Postal Service),Export,30689.0
2011,10,Mexico,Other/Unknown,Export,647254876.0
2011,10,Mexico,Other/Unknown,Import,132584653.0
2011,10,Mexico,Pipeline,Export,245898262.0
2011,10,Mexico,Pipeline,Import,22512896.0
2011,10,Mexico,Rail,Export,2226640341.0
2011,10,Mexico,Rail,Import,2950533106.0
2011,10,Mexico,Truck,Export,11366245436.0
2011,10,Mexico,Truck,Import,14814403667.0
2011,10,Mexico,Vessel,Export,2434122800.0
2011,10,Mexico,Vessel,Import,3860795390.0
2011,11,Canada,Air,Export,1567730839.0
2011,11,Canada,Air,Import,771459224.0
2011,11,Canada,Foreign Trade Zones (FTZs),Import,391855435.0
2011,11,Canada,Mail (U.S. Postal Service),Export,4958751.0
2011,11,Canada,Other/Unknown,Export,1621398876.0
2011,11,Canada,Other/Unknown,Import,407874009.0
2011,11,Canada,Pipeline,Export,540135114.0
2011,11,Canada,Pipeline,Import,5559664430.0
2011,11,Canada,Rail,Export,2557482551.0
2011,11,Canada,Rail,Import,5442351981.0
2011,11,Canada,Truck,Export,16230378932.0
2011,11,Canada,Truck,Import,11475012363.0
2011,11,Canada,Vessel,Export,777337866.0
2011,11,Canada,Vessel,Import,2128742177.0
2011,11,Mexico,Air,Export,692390688.0
2011,11,Mexico,Air,Import,934358705.0
2011,11,Mexico,Foreign Trade Zones (FTZs),Import,194965975.0
2011,11,Mexico,Mail (U.S. Postal Service),Export,34596.0
2011,11,Mexico,Other/Unknown,Export,602439755.0
2011,11,Mexico,Other/Unknown,Import,172748666.0
2011,11,Mexico,Pipeline,Export,239143829.0
2011,11,Mexico,Pipeline,Import,20759402.0
2011,11,Mexico,Rail,Export,2278099563.0
2011,11,Mexico,Rail,Import,2684194210.0
2011,11,Mexico,Truck,Export,11338474274.0
2011,11,Mexico,Truck,Import,14856896896.0
2011,11,Mexico,Vessel,Export,2513688019.0
2011,11,Mexico,Vessel,Import,4282837567.0
2011,12,Canada,Air,Export,1566911081.0
2011,12,Canada,Air,Import,900754258.0
2011,12,Canada,Foreign Trade Zones (FTZs),Import,451310885.0
2011,12,Canada,Mail (U.S. Postal Service),Export,4517545.0
2011,12,Canada,Mail (U.S. Postal Service),Import,5117.0
2011,12,Canada,Other/Unknown,Export,1661674606.0
2011,12,Canada,Other/Unknown,Import,648988311.0
2011,12,Canada,Pipeline,Export,390639923.0
2011,12,Canada,Pipeline,Import,6375271985.0
2011,12,Canada,Rail,Export,2356479846.0
2011,12,Canada,Rail,Import,5804838084.0
2011,12,Canada,Truck,Export,16030738418.0
2011,12,Canada,Truck,Import,10551312164.0
2011,12,Canada,Vessel,Export,706955101.0
2011,12,Canada,Vessel,Import,1825612404.0
2011,12,Mexico,Air,Export,662037259.0
2011,12,Mexico,Air,Import,730840538.0
2011,12,Mexico,Foreign Trade Zones (FTZs),Import,133949273.0
2011,12,Mexico,Mail (U.S. Postal Service),Export,26468.0
2011,12,Mexico,Other/Unknown,Export,589422279.0
2011,12,Mexico,Other/Unknown,Import,154003939.0
2011,12,Mexico,Pipeline,Export,235251112.0
2011,12,Mexico,Pipeline,Import,22367459.0
2011,12,Mexico,Rail,Export,2104164838.0
2011,12,Mexico,Rail,Import,2884824350.0
2011,12,Mexico,Truck,Export,10437658868.0
2011,12,Mexico,Truck,Import,13443007461.0
2011,12,Mexico,Vessel,Export,2323752046.0
2011,12,Mexico,Vessel,Import,3982687052.0
2012,1,Canada,Air,Export,1456982348.0
2012,1,Canada,Air,Import,735231585.0
2012,1,Canada,Foreign Trade Zones (FTZs),Import,454290051.0
2012,1,Canada,Mail (U.S. Postal Service),Export,3741627.0
2012,1,Canada,Mail (U.S. Postal Service),Import,203585.0
2012,1,Canada,Other/Unknown,Export,1613532788.0
2012,1,Canada,Other/Unknown,Import,360516518.0
2012,1,Canada,Pipeline,Export,534600168.0
2012,1,Canada,Pipeline,Import,6661428968.0
2012,1,Canada,Rail,Export,2306344404.0
2012,1,Canada,Rail,Import,5580034676.0
2012,1,Canada,Truck,Export,15672457869.0
2012,1,Canada,Truck,Import,11012436386.0
2012,1,Canada,Vessel,Export,490824614.0
2012,1,Canada,Vessel,Import,1982941378.0
2012,1,Mexico,Air,Export,582225776.0
2012,1,Mexico,Air,Import,650249637.0
2012,1,Mexico,Foreign Trade Zones (FTZs),Import,145630628.0
2012,1,Mexico,Mail (U.S. Postal Service),Export,9837.0
2012,1,Mexico,Other/Unknown,Export,570296205.0
2012,1,Mexico,Other/Unknown,Import,240604451.0
2012,1,Mexico,Pipeline,Export,264172004.0
2012,1,Mexico,Pipeline,Import,20177387.0
2012,1,Mexico,Rail,Export,2140839889.0
2012,1,Mexico,Rail,Import,2172928751.0
2012,1,Mexico,Truck,Export,11343554688.0
2012,1,Mexico,Truck,Import,14304322919.0
2012,1,Mexico,Vessel,Export,2112000447.0
2012,1,Mexico,Vessel,Import,3969946147.0
2012,2,Canada,Air,Export,1425346975.0
2012,2,Canada,Air,Import,770182466.0
2012,2,Canada,Foreign Trade Zones (FTZs),Import,572536749.0
2012,2,Canada,Mail (U.S. Postal Service),Export,4830963.0
2012,2,Canada,Other/Unknown,Export,1673033816.0
2012,2,Canada,Other/Unknown,Import,492225968.0
2012,2,Canada,Pipeline,Export,852987314.0
2012,2,Canada,Pipeline,Import,5940014481.0
2012,2,Canada,Rail,Export,2585182979.0
2012,2,Canada,Rail,Import,5695724920.0
2012,2,Canada,Truck,Export,16374763067.0
2012,2,Canada,Truck,Import,11206591983.0
2012,2,Canada,Vessel,Export,593855434.0
2012,2,Canada,Vessel,Import,1553187199.0
2012,2,Mexico,Air,Export,558093859.0
2012,2,Mexico,Air,Import,745957900.0
2012,2,Mexico,Foreign Trade Zones (FTZs),Import,191212342.0
2012,2,Mexico,Mail (U.S. Postal Service),Export,5380.0
2012,2,Mexico,Other/Unknown,Export,573227418.0
2012,2,Mexico,Other/Unknown,Import,174412175.0
2012,2,Mexico,Pipeline,Export,336769231.0
2012,2,Mexico,Pipeline,Import,17965303.0
2012,2,Mexico,Rail,Export,2167111326.0
2012,2,Mexico,Rail,Import,2970580294.0
2012,2,Mexico,Truck,Export,11357750438.0
2012,2,Mexico,Truck,Import,14910312111.0
2012,2,Mexico,Vessel,Export,1943305935.0
2012,2,Mexico,Vessel,Import,3606795376.0
2012,3,Canada,Air,Export,1667683232.0
2012,3,Canada,Air,Import,952849492.0
2012,3,Canada,Foreign Trade Zones (FTZs),Import,601040019.0
2012,3,Canada,Mail (U.S. Postal Service),Export,5228654.0
2012,3,Canada,Other/Unknown,Export,1896560622.0
2012,3,Canada,Other/Unknown,Import,516213675.0
2012,3,Canada,Pipeline,Export,614824945.0
2012,3,Canada,Pipeline,Import,6274961681.0
2012,3,Canada,Rail,Export,2947080877.0
2012,3,Canada,Rail,Import,6198608033.0
2012,3,Canada,Truck,Export,18874063070.0
2012,3,Canada,Truck,Import,12291671954.0
2012,3,Canada,Vessel,Export,413000238.0
2012,3,Canada,Vessel,Import,2349653764.0
2012,3,Mexico,Air,Export,621118591.0
2012,3,Mexico,Air,Import,740185310.0
2012,3,Mexico,Foreign Trade Zones (FTZs),Import,205448081.0
2012,3,Mexico,Mail (U.S. Postal Service),Export,53966.0
2012,3,Mexico,Mail (U.S. Postal Service),Import,276.0
2012,3,Mexico,Other/Unknown,Export,639501012.0
2012,3,Mexico,Other/Unknown,Import,144951425.0
2012,3,Mexico,Pipeline,Export,314932961.0
2012,3,Mexico,Pipeline,Import,23984520.0
2012,3,Mexico,Rail,Export,2372285749.0
2012,3,Mexico,Rail,Import,3154044734.0
2012,3,Mexico,Truck,Export,12200764809.0
2012,3,Mexico,Truck,Import,16659897367.0
2012,3,Mexico,Vessel,Export,2858740656.0
2012,3,Mexico,Vessel,Import,4186458931.0
2012,4,Canada,Air,Export,1416330446.0
2012,4,Canada,Air,Import,748463911.0
2012,4,Canada,Foreign Trade Zones (FTZs),Import,585229836.0
2012,4,Canada,Mail (U.S. Postal Service),Export,5045481.0
2012,4,Canada,Other/Unknown,Export,1716459043.0
2012,4,Canada,Other/Unknown,Import,337309203.0
